2353,87.14.19,THE MIRACLE OF ST. MARK
2354,TL.95.25.13,"BOEKAMP HEATER WITH VAN HALEN, WOMEN AND CHILDREN FIRST"
2355,P922,THE PARIS OMNIBUS
2356,62.41.70,"ANIMAL LOCOMOTION, PLATE #764"
2357,37.2.153.A,COTTAGE ON A SHORE
2358,69.6,MIRROR
2359,TL.95.40.1,PLASTER CAST [AKHENATEN?]
2360,94.28.C,"ROADSIDE, LEWISBURG, ALABAMA, 1936 (FROM ""WALKER EVANS I"")"
2361,TL.97.42.150,LEF NO.2 PROSPEKT
2362,53.18.2,YVETTE GUILBERT (2 OF 9)
2363,72.1.B,UNTITLED
2364,PFL.6,EXTERIOR OF AN INN WITH PEASANTS AT A TABLE
2365,P48,ANNIE SARGENT JEWETT
2366,PA.54,LANDSCAPE (EARLY)
2367,59.21.9.B,AMULET OF CROWN OF UPPER EGYPT
2368,P1518,MFA BOSTON SKETCHBOOK NO. 54
2369,83.21.1,BURNING WHEELS
2370,43.2.139,WAINSCOT SIDE CHAIR
2371,93.1.182,THREE BIRDS AND WISTERIA
2372,93.13.1,"MAY DAY PICNIC, CENTRAL PARK 1902"
2373,80.27.22,VERTICAL SCREEN
2374,84.26.102,UNTITLED
2375,TL.98.19.12,CURVED CUBES
2376,A.1.2.SS,CARVING TOOL
2377,81.13.73,FUGUE VIII
2378,82.26.27,PREPARATORY SKETCH FOR CARTOON
2379,81.13.31,STACKED ON THE SIDE
2380,RC.15.21.B,LAWRENCE HALL (BIRD'S EYE VIEW OF ROTUNDA)
2381,80.10.B,AUTUMN SUITE B
2382,37.2.155,HAGAR PRESENTED TO ABRAHAM BY SARA
2383,1887.1.60,"PARADISE ROCKS, NEWPORT, RHODE ISLAND"
2384,TL.99.34.7,PACIFIC DIVISION.  PEDRO MIGUEL TO PANAMA BAY [GENERAL MAP AND EXCAVATION DIAGRAM] FROM ANNUAL REPORT OF THE ISTHMIAN CANAL COMMISSION: MAPS AND DIAGRAMS. PLATE 107
2385,87.16.51,MALE HEAD
2386,92.17.28,GOING TO WORK
2387,TL.99.27.48,TWO FOUR
2388,P1925,THE BEACH
2389,M.2005.15.AA,"BEFORE AND AFTER (FROM ""THE HAMPTON PROJECT"")"
2390,P2131,RISING TIDE
2391,82.25.2,PYRAMID LAKE WITH FISH
2392,P1525,MFA BOSTON SKETCHBOOK NO. 36
2393,84.26.91.A,UNTITLED
2394,P210,BOSTON HARBOR
2395,P276,GARDEN BY THE SEA
2396,TL.96.60.3,ORPHEUS AND APOLLO
2397,58.16,LA REVUE BLANCHE
2398,RC.15.8,"PORTRAIT OF PROFESSOR KARL E. WESTON, CLASS OF 1896"
2399,EL.58.1.1.B,ANDIRON
2400,84.32.12,TEXTILE WITH FLORAL DESIGN
2401,P869,"FIGURES ON THE QUAY ""DINARD"""
2402,WP.33,"PORTRAIT OF ALVAN HYDE, DARMOUTH 1788, SECOND VICE PRESIDENT OF WILLIAMS COLLEGE 1812-1833, TRUSTEE 1802-1833"
2403,99.1.125,GETTING IN TUNE.
2404,EL.84.6.177,PIKE BEARER STANDING
2405,EL.92.23.4.D,THE TEMPTATION OF ST. ANTHONY III
2406,TL.93.169.8,UNTITLED
2407,EL.81.3.80,"MUSEUM GALLERIES, LAWRENCE HALL ADDITION PLAN LEVEL 724"
2408,P1799,"CANAL AND BRIDGE, VENICE"
2409,1887.1.84,"SHRINE IN SAN MARCO, VENICE"
2410,81.45.44,THE ELEMENTS
2411,P775,CENTRAL PARK
2412,TL.2000.24.2,UMBREL
2413,P616,SPRINGTIME
2414,EL.81.3.117.A,"LAWRENCE HALL ADDITION, FIRE AND SECURITY"
2415,91.27.26,PETER BRUEGHEL I
2416,P357,WATERFALL
2417,63.20.B,ANGEL
2418,85.46.17,BIRD
2419,EL.92.2.17,SMALL TRIGONOLITO
2420,EL.92.23.7.F,"AQUATINT (FROM ""SIX AQUATINTS"")"
2421,78.22.67,VENTANITA DE SABA
2422,99.1.19,"OUT-""SHINING"" EVERYBODY IN HUMILIATION AT ALBANY."
2423,EL.78.2.10,MIRROR
2424,78.5.2,ROPE BRIDGE NEAR KISHTWAR
2425,TL.2000.28.2,ALTARPIECE
2426,TL.93.88.1,"THE MARIKINA OR SILKY MONKEY (FROM ""SILKY MONKEY SERIES"")"
2427,92.17.42.D,"LILLY POND, MAGNOLIA, MASS."
2428,81.31.22.A,PARK RIDE (FROM SILHOUETTES)
2429,34.6.18,BOTTLE
2430,56.16.12,"N. BONAPARTE, FIRST CONSUL OF THE FRENCH REPUBLIC"
2431,TL.97.50.3,EVOKING THE COURTLY WOMEN BEFORE THE STUBBORN SPHINX
2432,83.34.14,KENTUCKY
2433,85.46.21,CORNWALL
2434,EL.84.6.439.E,SANCTA MAGNA FROM HERMITS
2435,84.16.9,FOUR NUDES AT THE SEASHORE
2436,92.5.23,GROTTA FERRATA
2437,53.23.L,DINING CHAIR
2438,80.3.13,NEW-BORN CALF
2439,77.53.16,THE SPRING
2440,99.1.182,NEW YORK EXCELSIOR.
2441,64.36,SKETCH FOR A FOUNTAIN
2442,EL.75.3.15,FOIL FOR PLATING RING
2443,P1062,MARBLEHEAD
2444,TL.97.42.149,U.R.S.S. L'ART DÉCORATIF MOSCOU-PARIS 1925
2445,EL.71.1.3,EVANGELIST (ST. JOHN)
2446,TL.93.169.34,SUNSET IN THE VALLEY
2447,P764,"WEST CHURCH, BOSTON"
2448,84.26.13,UNTITLED
2449,81.31.72,AFTER THE RAIN
2450,82.10.37,POT SHERD
2451,77.32.7,DESIGN FOR A FACADE (UNFINISHED)
2452,TL.96.10.10,NULL
2453,93.1.115,FRAGMENT FROM A MOSAIC
2454,38.22.4,STEEL MILL
2455,P824,BEECHMONT
2457,37.2.92,PORTRAIT OF A WOMAN
2458,78.59.68,CARVED STONE WEIGHT?
2459,81.31.26,RABINDRANATH TAGORE
2460,77.9.6,"RANCH HOUSE, SANTA FE"
2461,P2366A,UNTITLED: FLORAL STILL LIFE
2462,TL.99.28,MULLICAN [PORTFOLIO OF 16 PRINTS]
2463,81.46.42,FRENCH FIGURINE CUP
2464,P606,SOUTH BOSTON PIER
2465,TL.94.8.53,THE NEGRO FROM THE PORTFOLIO ANNUAL FAIR
2466,TL.93.169.13,PEONIES
2467,EL.84.6.84,ANNUNCIATION FROM THE MASTERPIECES
2468,EL.94.1.13,"BACK VIEW OF THE WATERFALL IN NIKKO (FROM THE SERIES ""PICTURES OF FAMOUS PLACES IN JAPAN IN 60-ODD PROVINCES"")"
2469,43.2.17,TEA TABLE
2470,A.1.2.JJJ,SPONGE
2471,81.36,HARLEM CIRCA 1935
2472,49.9,"ROMANESQUE CAPITAL FROM ST. RAPHAËL D'EXCIDEUIL, PÉRIGORD"
2473,90.4.5,"DR. MARTIN LUTHER KING, JR. AT THE PULPIT OF EBENEZER BAPTIST CHURCH, ATLANTA, NOVEMBER, 1967 (FROM ""COUNTDOWN TO ETERNITY"")"
2474,TL.1.11,STILL LIFE
2475,83.24.6,"DRAWING FOR ""BODY WALL"""
2476,TL.2001.30.A,UNTITLED
2477,92.25.4,DANCE MASK
2478,RC.27.4,MEMENTO
2479,RC.5.26,"BLIND TIME III, NO. 4"
2480,P199,ROCKS BY THE SEA
2481,TL.94.33,LA MADRILENA
2482,TL.95.37.4,"FIREWORKS FROM HARPER'S WEEKLY JULY 11, 1968"
2483,RC.15.9,"PORTRAIT OF PROFESSOR KARL E. WESTON, CLASS OF 1896"
2484,84.26.63,UNTITLED
2485,TL.95.32,ON THE FIRST OF MARCH CROWS BEGIN TO SEARCH
2486,68.34.1,FRAKTUR DESIGN: FLOWERS
2487,TL.97.42.27,ARTS MÉNAGERS (DOMESTIC ARTS)
2488,TL.99.17.45,UNTITLED
2489,91.5,VANILLA NIGHTMARES #18
2490,EL.81.3.68,"SECOND FLOOR PLAN: LAWRENCE HALL, WILLIAMS COLLEGE: LH-40"
2491,RC.22.24,POUCH OR HOLDER
2492,79.75.30,POT SHERD
2493,WP.1,"PORTRAIT OF THE HONORABLE JOHN BACON (1737-1820), WILLIAMS TRUSTEE 1793-1804"
2494,81.13.52,HUNTER
2495,73.52,LIZ
2496,TL.93.165,EMPEROR COURSING ANTELOPE
2497,61.19.1.G,AMULET OF DEITY WITH HEADDRESS
2498,A.7.5,HISTORY: A CLASS IN AMERICAN HISTORY FROM THE HAMPTON ALBUM
2499,77.9.97,HYMN TO AURORA
2500,P855,WOMAN IN LILAC
2501,TL.93.143.8,PLAN OF THE CITY OF ALBANY
2502,39.1.342,RÉPUBLIQUE FRANÇAISE 3E EMPRUNT DE LA DEFENSE NATIONALE
2503,TL.2001.4.8,A WINDOW ON THE STREET
2504,80.46.12,"UNTITLED (FROM ""SON OF BITCH"")"
2505,78.22.4,35 CALLE SOL
2506,49.17.8,EVERY VOTER SHALL HAVE AN OFFICE AND BE PENSIONED
2507,77.63.44,HEAD OF ATHENA
2508,P255,SUNDAY AFTERNOON
2509,TL.94.25.18,"SANNYASI WOMAN BATHER AT THE SANGAM, KUMBH MELA, ALLAHABAD, INDIA"
2510,81.46.12.D,"UNTITLED (FROM ""RADIO/ AETHER"")"
2511,81.46.12.I,"UNTITLED (FROM ""RADIO/ AETHER"")"
2512,81.46.12.M,"UNTITLED (FROM ""RADIO/ AETHER"")"
2513,P445,"PROMENADE, GLOUCESTER"
2514,TL.95.3.11.A,AMERICAN SCENERY
2515,88.5.1,"MYSTERIES OF THE COPTIC GOSPEL, OR HAROLD IGGY'S MITRE"
2516,RC.5.62,"BLIND TIME III, (NUMBER UNKNOWN)"
2517,EL.80.8.26,SEE 81.45.46
2518,81.45.45,GILT FRAME
2519,P227,CENTRAL PARK
2520,85.47.5,SNUFF JAR ON CHAIN
2521,TL.2000.10.3,RITE IV (SEE M.2000.7 AND RC.56.1-3)
2522,83.24.46,"DRAWING FOR ""BODY WALL"""
2523,84.26.129,PAGE FROM SKETCHPAD
2524,93.1.130.F,TOOL
2525,EL.86.5.2,"MASS MOCA, BUILDING 21"
2526,TL.95.53,"PARADOX LAKE, ADIRONDACKS"
2527,96.30.2,EMBRACE #8
2528,39.1.356,POUR LA DRAPEAU! POUR LA VICTOIRE!
2529,78.31.29,DISH
2530,EL.81.3.83,LAWRENCE HALL PROPOSED ADDITION: LH-63
2531,EL.92.23.1,NULL
2532,P94,"BEACH, ST. MALO"
2533,EL.94.1.45,NAKAMURA UTAEMON III AS THE MONKEY TRAINER YOJIRO
2534,91.1.10,EIGHT RECLINING FIGURES
2535,EL.89.1.4,THE APRICOT DRESS
2536,59.20.6,RUG
2537,81.1.15,PASSING THE DAYS: UNTITLED & UNTITLED
2538,EL.84.111.3,ST. JEROME WITH ATTENDANT
2539,1887.1.130,"MEDAL OF BERNARDO DI MARCHO MESERE FORESE DI GIOVANI SALVIATI (RECTO), CHARITAS SUM MUN BONUN (VERSO)"
2540,P2152,SEASHORE NO. 2
2541,93.3.2,"EGO (FROM ""IN A DREAM...)"
2542,EL.58.1.1.A,ANDIRON
2543,80.46.23,"UNTITLED (FROM ""SON OF BITCH"")"
2544,79.24,"DETAIL FROM MICHAELANGELO'S ""LAST JUDGMENT"""
2545,36.1.3.G,ICON
2546,52.18,SELF PORTRAIT
2547,TL.99.39.9,UNTITLED (HAIR DRAWING)
2548,TL.99.27.24,HOPE
2549,62.42.1,THE GREENWICH PENSIONER
2550,EL.92.23.4.B,THE TEMPTATION OF ST. ANTHONY I
2551,EL.92.23.4.F,THE TEMPTATION OF ST. ANTHONY V
2552,EL.92.23.4.K,THE TEMPTATION OF ST. ANTHONY X
2553,52.7.34,GERMAN HORROR!
2554,1887.1.118,LEKYTHOS
2555,99.16.11,THE GROOM
2556,41.15.34,TWO CRONIES
2557,76.25,MEREKUN (MARIONETTE)
2558,72.1.A,UNTITLED
2559,CG.37,GNATHIA WARE OINOCHOE
2560,52.3,HEAD OF A MALE SAINT
2561,P1291,NEW ENGLAND SHORE
2562,80.38.1.G,"NINE SKETCHES (FROM ""ELASTIC MEMBRANE"")"
2563,92.5.174,SEE 87.25
2564,67.12.2,A COURTESAN WRITING
2565,67.12.1,A COURTESAN AND HER ATTENDANT
2566,P2173,STUDY DECORATIVE
2567,P1961,CHILDREN AT PLAY
2568,P996,FARMER'S COTTAGE
2569,TL.92.66.17,UNTITLED
2570,TL.96.26.31,SEAFORM/BASKET DRAWING
2571,TL.93.58.2,"WILLIAM CLIFFORD WAYNE, SAVANNAH, GEORGIA"
2572,90.4.1,"DR. MARTIN LUTHER KING, JR. ADDRESSES THE NEW POLITICS CONVENTION AT THE CHICAGO COLISEUM, OCTOBER, 1967 (FROM ""COUNTDOWN TO ETERNITY"")"
2573,90.4.7,"DR. MARTIN LUTHER KING'S CHILDREN VIEW HIS BODY LYING IN STATE, SISTER'S CHAPEL, SPELLMAN COLLEGE, ATLANTA, APRIL 6, 1968 (FROM ""COUNTDOWN TO ETERNITY"")"
2574,92.21.34,"UNTITLED [WATERMELON MAN] (FROM ""THE MOST CROWDED BLOCK"" SERIES)"
2575,TL.96.63.19,¿AMBIGÜEDAD?
2576,P585,"PARK SCENE, BOSTON"
2577,81.46.36,FIGURINE CUP I
2578,95.12.3,THOUGHTFUL MOOD
2579,66.22.26,ORIFICIAL CICADA
2580,EL.84.6.110,"CHRIST, THE APOSTLES AND ST. PAUL"
2581,TL.93.124.3,AVENUE OF THE ALLIES
2582,81.31.22,SILHOUETTES (LEAD SCREEN)
2583,81.31.22.B,JERSEY RAKING (FROM SILHOUETTES)
2584,EL.80.3,PORTFOLIO OF TWELVE PHOTOGRAPHS (LEAD SCREEN)
2585,92.5.37,FEMALE FIGURE PRAYING
2586,56.16.39.B,PHARMACIST JUG
2587,EL.84.55.2,FIGURE ON BEACH
2588,TL.94.8.77,"NAILA IN PROFILE (PORTRAIT OF ""FRAU H.M."")"
2589,64.5,MADONNA AND CHILD
2590,EL.84.6.272,MAGDALENE IN A GROTTO
2591,91.18.5,FESTA DEL REDENTORE
2592,EL.86.28.9,"ASER, FROM SONS OF JACOB"
2593,48.2.3.N,GAUDY DUTCH SAUCER
2594,TL.93.120.3,SIGNS
2595,78.40.8,SELF PORTRAIT AT AGE 30
2596,EL.81.3.121,"LAWRENCE HALL, PHASE II PLAN"
2597,P69,THE FLYING HORSES
2598,P70,BEACH AT ST. MALO
2599,EL.92.23.4.N,THE TEMPTATION OF ST. ANTHONY XIII
2600,85.44,"BUNNY, BUNNY, YOU'RE SO FUNNY"
2601,93.1.135.H,BAND RING
2602,91.15.12,"THE INTERPRETATION OF DREAMS, FROM A KALPASUTRA MANUSCRIPT"
2603,P809,IN THE PARK
2604,TL.2001.1.10,MODELLING IN CLAY
2605,TL.99.38.7,IVORY COAST KORHOGO CLOTH [ANIMAL DESIGNS]
2606,62.36,KING CARNAVALE
2607,P515,SHEEP IN MEADOW
2608,TL.93.126.6,PENDANT PORTRAIT--CAPTAIN PHINEAS STONE (1776-1802)
2609,TL.97.42.63,PRODUCTION
2610,86.4.7,"AKASAKA (FROM THE SERIES ""SIXTY-NINE STATIONS OF THE KISOKAIDO (KISOKAIDO ROKUJUKU TSUGI NO UCHI))"
2611,81.15.5,I DON'T THINK THEY PLAY AT ALL FAIRLY
2612,TL.95.74.26,SPENCER STUDIO ART BUILDING
2613,EL.84.6.324,CREATION OF THE WORLD: DAY FIVE
2614,RC.3.29,PRINT (13)
2615,82.26.63,ONE OF MY MOST PLEASANT MEMORIES
2616,RC.50,INCOMING TIDE
2617,TL.96.58.5,"KEN AND LARRY FROM ""LIVING WITH AIDS:  A PHOTOGRAPHIC JOURNAL"""
2618,95.8.C,"CODEX BOOK FROM THE LIBRARY OF SOR JUANA INEZ DE LA CRUZ (FROM THE INSTALLATION, VENUS ENVY CHAPTER TWO:  THE HAREM AND OTHER ENCLOSURES, 1994)"
2619,91.18.11,ANNISQUAM
2620,81.46.37,FIGURINE CUP II
2621,99.10.A,"MÃO (FROM ""WORD"")"
2622,TL.34,SKUNK CABBAGE
2623,P2334,GRASSE #1
2625,94.1.65,DROP-LEAF TABLE
2626,74.50.2,"ELECTRICAL CONNECTIONS (FROM THE ""NATIONAL COLLECTION OF FINE ARTS POSTER SERIES"")"
2627,74.50.5,"SCISSORS OBELISK (FROM THE ""NATIONAL COLLECTION OF FINE ARTS POSTER SERIES"")"
2628,74.50.6,"MAY OPENING, NATIONAL COLLECTION OF FINE ART (FROM THE ""NATIONAL COLLECTION OF FINE ARTS POSTER SERIES"")"
2629,94.24.12,EGYPTIAN DANCER BROOCH/BUCKLE
2630,78.59.107,POTTERY SHERD
2631,60.25,FEMALE NUDE
2632,28.11,CROSS
2633,94.1.76,SIDE CHAIR
2634,88.6.82,"HORSE BRASS, MARTINGALE"
2635,70.32,UNTITLED
2636,EL.92.23.7,SIX AQUATINTS (LEAD SCREEN)
2637,77.45,INACCESSIBLE ISLAND RAIL
2638,P2264,"PLAY, INTERNATIONAL HOUSE"
2639,A.4.7,CALENDAR POSTER AUGUST-SEPTEMBER-OCTOBER
2640,P196,LANDSCAPE (PARK SCENE)
2641,91.35.11,CROSSROADS
2642,85.24.36,ABSTRACT
2643,78.38.46,"THE ACCIDENT SYNDROME, THE GENESIS OF INJURY (FROM ""GENERAL DYNAMIC F.U.N."")"
2644,P799,CENTRAL PARK
2645,93.1.149,FRAGMENT OF A HANDLE (?)
2646,97.8,FAISAN (PHEASANT)
2647,RC.22.45,DONKEY MUZZLE
2648,TL.97.7.2,MRS. ALITHEA TODD JONES
2649,79.75.51,POT SHERD
2650,74.14,FISHERWOMAN AND CHILDREN
2651,75.37,PEASANTS FISHING ON A RIVERBANK
2652,TL.99.17.24,TYLENOL
2653,TL.2001.25.3.B,TABLOID
2654,EL.94.1.10,(SEVEN MEN AND WOMEN SEATED IN A ROOM)
2655,76.37.7,FIBULA
2656,48.2.3.H,GAUDY DUTCH PLATE
2657,78.56.13,"SAN MARCOS, TEXAS"
2658,EL.84.6.71,OFFICERS AND SOLDIERS OF THE EMPIRE
2659,45.1.13,CHILDREN DANCING
2660,78.14.6,ALBUM OF PAINTINGS
2661,99.16.35,THE GREAT BRIDGE
2662,P1722,TWO LADIES
2663,P2239,DECORATIVE PANEL
2664,79.10,MANUSCRIPT PAGE WITH PRAYERS TO THE VIRGIN
2665,92.17.18.I,SQUIRREL
2666,61.9,ST. PAUL
2667,41.15.1,UNTITLED LANDSCAPE
2668,62.41.2,"ANIMAL LOCOMOTION, PLATE #78"
2669,TL.93.157.7,"THE ADMIRALTY, PARIS, STATE VI/VI"
2670,TL.95.74.51,SKETCHBOOK FOR SPENCER STUDIO ART BUILDING
2671,81.46.12,RADIO/AETHER (LEAD SCREEN)
2672,81.46.12.E,"UNTITLED (FROM ""RADIO/ AETHER"")"
2673,TL.92.72.13,WAR DRAWING [XV] MARIE
2674,93.1.14.N,ANIMAL AMULET
2675,RC.19.1.A,"GREEN RIVER, MASSACHUSETTS, WATER"
2676,CJ.1.10.B,CUP
2677,EL.90.5.1,CRA M 128
2678,88.6.22,"HORSE BRASS, BREWERY TRANSPORT"
2679,96.7.1,FIGURE OF A ROBED MAN
2680,39.1.73,CLEAR THE WAY!!
2681,P1764,SUMMER DAY
2682,78.33.1,"MAN -- FRONT VIEW (FROM ""SHOOT"")"
2683,78.33.3,"MAN -- BACK VIEW (FROM ""SHOOT"")"
2684,78.33.5,"MASKED WOMAN (FROM ""SHOOT"")"
2685,TL.93.135.46,GEORGE GERSHWIN'S SONGBOOK
2686,86.18.17,"SKETCH FOR POLO PLAYERS, NO.1"
2687,EL.84.18,CHRIST SEATED DISPUTING WITH THE DOCTORS
2688,75.12.F,"UNTITLED (FROM ""COW"" SERIES)"
2689,92.3.12,BOLO BAXTER-- HOLD STILL PLEASE
2690,93.7.2,GREEN JUNYAO BOWL
2691,P528,BRITTANY COAST
2692,38.1.4,STUDY FOR LUNETTE IN LIBRARY OF CONGRESS: CORRUPT LEGISLATION
2694,96.17.14,FRAME
2695,74.50,NATIONAL COLLECTION OF FINE ARTS POSTER SERIES (LEAD SCREEN)
2696,91.15.44,A NOBLEMAN SMOKING A HUQQA
2697,P2436,END OF WORLD'S FAIR
2698,75.8,"POSTER FOR ""THE RESISTABLE RISE OF ARTURO UI"" (BY BERTOLD BRECHT)"
2699,49.17.55,PORTRAIT OF A MAN
2700,50.6,A MAN AND A HORSE
2701,RC.43.G,"KYOTO, 1993 (FROM ""CITTÀ APERTA - OPEN CITY""; PORTFOLIO OF TEN PHOTOGRAPHS WITH AN ESSAY BY LARS LERUP PUBLISHED BY ARCHITECTURE AT RICE IN CONJUNCTION WITH THE EXHIBITION, ""CITTÀ APERTA - OPEN CITY"")"
2702,TL.97.42.188,VYTIAZHKA (STRETCHING)
2703,43.2.140,WAINSCOT SIDE CHAIR
2704,CG.23,ALABASTRON
2705,EL.92.23.7.A,"AQUATINT (FROM ""SIX AQUATINTS"")"
2706,EL.86.2.4,"SHINEFIELD RESIDENCE, SEA RANCH, SONOMA COUNTY, CA."
2707,TL.93.109.1,PORTRAIT OF MAX MARGULIS
2708,P2036,"HARBOR, VENICE"
2709,P596,THE HARBOR FROM CITY POINT
2710,EL.92.23.7.D,"AQUATINT (FROM ""SIX AQUATINTS"")"
2711,39.1.230,UNTITLED
2712,30.6,VASES AND GLASS
2713,TL.93.169.21,LANDSCAPE
2714,EL.84.6.327,RAISING OF LAZARUS
2715,85.30,ASHES AND MAPLES IN OCTOBER
2716,TL.98.9.2,QUILT BLOCK #3957
2717,FE.2,BOW-BACK WINDSOR SIDE CHAIR
2718,78.59.90,POTTERY SHERD
2719,78.59.89,POTTERY SHERD
2720,RC.3.8,"POSTER FOR EXHIBITION AT THE GALLERIA DEL CAVALLINO, VENICE"
2721,81.24.43,TEXT FOR CARTOON
2723,78.51.14,RAVANA SCULPTURE IN THE DUMAR LENA ROCK-CUT TEMPLE AT ELLORA IN MAHARASHTRA
2724,P993,ANNISQUAM
2725,EL.84.6.109,"CHRIST, THE APOSTLES AND ST. PAUL"
2726,96.20.1.A,"FOOTBALL KICK, 1938 (FROM ""TEN DYE TRANSFER PHOTOGRAPHS"")"
2727,39.1.208,THAT LIBERTY SHALL NOT PERISH FROM THE EARTH
2728,81.31.22.D,JERSEY FARMER (FROM SILHOUETTES)
2729,76.37.14.A,BRONZE ROLL FROM RING HANDLES
2730,P673,THE YACHT RACE
2731,61.19.5,SHAWABTI WITH ROYAL CARTOUCHE
2732,EL.81.3.37,"FIRST FLOOR PLAN, LAWRENCE HALL LH-41"
2733,RC.22.2,HANDAXE
2734,96.33.1.D,"DALI CLOCKFACE (FROM ""HALSMAN/DALI"")"
2735,P115,PARIS OMNIBUS
2736,P2004,FIGURE COMPOSITION
2737,P1894,LE TREPORT
2738,TL.97.15.59,STANDING NUDE WOMAN-FRONT VIEW
2739,85.24.54,CATS
2740,P1676,THE SHIPS
2741,P2015,FISHING BOATS
2742,80.34.5,LIGHT OF THE WORLD D
2743,78.22.46,BARANDALES
2744,TL.97.15.45,SKETCH OF A SHED
2745,P367,SEA-SHORE
2746,82.26.70,PREPARATORY SKETCH FOR CARTOON
2747,TL.98.25.5,THE FRUIT BARROW (WALTON FAMILY)
2748,EL.88.6.1.B,"PETER, FROM CHRIST, THE TWELVE APOSTLES AND ST. PETER"
2749,P2345,"UNTITLED (STUDY OF PINES, FRANCE)"
2750,96.30.5,"WEED AGAINST SKY, DETROIT"
2751,P2116,PROMENADE ON THE SEASHORE
2752,60.39.6.E,AMULET OF APET
2753,RC.22.13,BIFACE
2754,99.1.231,EXTRA SESSION OF CONGRESS SOON.
2755,TL.93.81.2,SMALL DARK TREE (KANDINSKY'S TREE)
2756,79.36.8,1972 OLYMPIC POSTER
2757,78.56.6,"BARDA DE PANTEON (FROM ""FIFTEEN PHOTOGRAPHS BY MANUEL ALVAREZ BRAVO"")"
2758,95.4.48,PLATE
2759,81.46.3,TR III
2760,78.42.1,"BUILDING ""MEADOWARK,"" WESTMINSTER WEST, VERMONT"
2761,94.1.42.B,POLE WITH ZIG-ZAG DESIGN
2762,P1219,"BOAT LANDING, DINARD"
2763,TL.96.10.7,NULL
2764,TL.94.45.1,"UNTITLED, FROM ""SELF-PORTRAITS WITH NAT TURNER'S VISION"" SERIES"
2765,P1996,EVENING PROMENADE
2766,P2106,PICNIC GROUNDS
2767,71.19,NORMANDIE
2768,81.46.12.H,"UNTITLED (FROM ""RADIO/ AETHER"")"
2769,81.46.12.J,"UNTITLED (FROM ""RADIO/ AETHER"")"
2770,30.2.6,SMALL BOWL WITH BLACK SLIP
2771,TJ.2,"WHITE FALCONS, FUKUSA (GIFT COVER)"
2772,78.14.5,ALBUM OF PAINTINGS
2773,RC.30.7,LANTERN VASE WITH FIGURES
2774,81.7.4,UNTITLED: SEATED FEMALE NUDE
2775,P1982,DEJEUNER SUR L'HERBE
2776,TL.98.5.2,RECEPTION AT AN EXHIBITION
2777,80.3.2,ABANDONED TRIMMING MACHINE
2778,50.13.D,DENARIUS OF EMPEROR MAXIMINUS PIUS (ALSO KNOWN AS MAXIMINUS THRAX)
2779,95.4.103,THE OPERA CLOAK
2780,EL.84.6.95,"CHRIST BEFORE PILATE, FROM THE PASSION"
2781,TL.92.57.2,"TRADE ADVERTISING CARD, CELLULOID MANUFACTURING CO. 295 FERRY STREET, NEWARD, NEW JERSEY"
2782,TL.99.27.38.A,ELEPHANTS IN CONCERT [DIPTYCH]
2783,78.56.3,"LA QUEMA TRES (FROM ""FIFTEEN PHOTOGRAPHS BY MANUEL ALVAREZ BRAVO"")"
2784,EL.79.5.14,SEE 96.35.14
2785,78.59.30,POTTERY SHERD
2786,P2197,THE VARIETY SHOW
2787,TL.2000.20,ZINNIAS
2788,TL.95.74.6,SPENCER STUDIO ART BUILDING
2789,92.17.2,LES TROIS MOULINS
2790,FI.2,ARM CHAIR WITH UPHOLSTERY
2791,TL.94.8.28,CAFÉ MUSIC FROM THE PORTFOLIO FACES
2792,80.38.1,ELASTIC MEMBRANE (LEAD SCREEN)
2793,TL.93.161.2,ANTHROPOMORPHIC CLOUD STUDIES (SECOND VERSION)
2794,TL.96.25.22,VANCE WILSON
2795,TL.2001.28,FAVORITE THINGS
2796,43.2.14,TABLE
2797,84.21,"RAVINE, GRAFTON NEAR TROY, NEW YORK"
2798,TL.99.17.1.A,SON OF OIL
2799,1887.1.14,STEMMED BOWL
2800,P687,"ST. MARK'S SQUARE, VENICE (THE CLOCK TOWER)"
2801,77.51.3,"PORTRAIT OF ADMIRAL RODGERS, METROPOLITAN CLUB, WASHINGTON, D.C."
2802,LIEB.6,"STREET AND TOWER, SAN GIMIGNANO [CORRESPONDS TO CHECKLIST #12]"
2803,EL.82.5.11,THE KITCHEN
2804,TL.93.136.34,"BADGE, HONORARY CHIEF, SCHENECTADY FIRE DEPARTMENT. N.Y."
2805,TL.98.19.3,ONE WORLD
2806,64.29.22,IN THE FIGHT AGAINST IMPERIALIST WARS!
2807,94.1.23,TEXTILE WITH FLORAL DESIGN
2808,EL.88.36,SIFNOS STROMBOLI
2809,87.16.105,SKELETON FIGURE
2810,81.24.18,ROBUT (SIC) BABY-SITTER WHICH PLAYS GIN RUMMY
2811,82.26.24,SMILE
2812,43.2.104,NURSERY CHAIR
2813,TL.95.49.6,HOCKEY DRAWING
2814,TL.96.36.1,GARDEN COURT:  SUMMER
2815,P2254,FANTASY WITH THREE FIGURES
2816,90.14.9,A CITY IN HOLLAND
2817,P1652,CHILDREN IN THE PARK
2818,87.16.83,EGYPTIAN TABLET (DETAIL)
2819,EL.80.3.2,"WICKLOW TREES, COUNTRY WICKLOW, IRELAND (FROM PORTFOLIO OF TWELVE PHOTOGRAPHS)"
2820,76.37.19.C,AXE HEAD
2821,86.18.32,TWO GIRLS IN RED - VENICE
